
#timestep: 0
2;2.856523785497703;1.3535176172457317;50.000001088290674;3.4923319981057706;13.329151428862296
9;14.464311263398352;1.1354659109140839;50.000002536870696;3.1183851186887908;15.305011132861354
15;25.047725695780056;1.2935314831377063;50.00000351272746;3.4222453908972943;16.762870560252853
22;36.177864102683024;1.761668171886242;50.00000421062039;3.8210059561987793;12.457712886835115
28;47.59419060162786;1.4881316401284945;50.00000499728846;3.5345301113207364;13.713407903721512
35;58.05721313107371;1.4975113232670276;50.000005655277135;3.4727117442720905;14.578898810076849
40;67.10030918134717;1.6283596151585076;50.00000661895504;3.7605915316846463;14.217044729381039
50;84.7297376650512;1.587950163598477;50.000007780203866;3.948584671941879;12.374520029338937
56;94.21886313612006;1.5425111594051206;50.00000870338042;3.7645545944335344;12.951014023768632
62;104.64300714995561;1.7874285865754296;50.000009514231046;3.7931498404595843;13.612558083751471
68;115.01366373832849;2.1950002272738627;50.00001076498957;3.9671215409513745;12.750760859018259
74;124.65556031541044;2.089887469131969;50.00001209437766;3.9782971050106237;12.456437990213184
80;134.2719737512371;2.067625957527765;50.00001337468171;4.007661245905532;12.679951164465484
86;144.09335944796226;2.210431063908889;50.00001440847272;4.392100994438001;12.272264263191827
92;154.97451673359677;2.0862951037126316;50.00001627629043;4.499879866890062;10.495889055838335
99;167.6296216424538;1.8604939255609692;50.0000185387459;4.678404626723467;11.726933670318505
106;178.8447979533279;2.6683261701250776;50.00002010833331;5.036354396558278;9.6478821221534
111;186.68885031216726;2.129132325882698;50.000021730343235;4.928327550577725;10.207757962565182
115;193.86057048168664;2.1283449359431885;50.000023305485854;4.612800603972914;10.083109976213718
121;202.29183887847398;1.7142636688048798;50.00002549255205;4.105012276946711;11.595704096095984
127;213.88935652904843;1.6405250246070646;50.00002842921988;4.090157018684097;12.764771411778328
135;226.97775069600831;1.734709364687814;50.0000317855654;4.200293847321207;11.684181636339162
142;238.09533730083342;1.7144202556493695;50.000035015153;3.8573459009192996;12.123691636777703
149;251.35608331124735;1.4929013413416148;50.00004040004479;3.5964225833599195;13.800887766352957
158;266.88363694015834;1.5434610236081179;50.000046165187264;3.3718862855857847;14.00454348011295
165;279.4129626236431;1.4272968860804536;50.00005220367417;3.0904325085869666;15.652474563824715
171;289.96971734892986;1.4182623445365796;50.00005921533594;3.318697163125486;16.705489643529237
177;299.63347132842;1.80715395251623;50.00006595096966;3.891330817232941;13.426852541054366
183;309.2741840647109;2.0058598223193123;50.00007261015824;4.072823145338146;12.27133059858563
189;318.7139661347069;1.935648429184095;50.00007939127466;3.8815996492675824;12.281698531847653
194;327.85664689471423;1.7625529103360205;50.000087272081416;3.721430268709864;13.48091687152023
200;337.39447206107843;1.8036788587745378;50.00009579358031;3.706941649255493;13.390518967375963
206;346.7974699040683;1.8326793081462658;50.000105275087435;3.743008501107149;13.585948753800466
212;356.0854420274304;1.678262154813424;50.00011584940432;3.510393774958591;13.130584401338611
217;365.3037407567067;1.4854535315001716;50.000127619228465;3.200045663725692;15.356314309916838
223;374.936064295242;1.423853728139286;50.000140812034566;3.014944648139798;15.893319601397538
229;384.6095767067786;1.479002360266365;50.00015642859117;3.0985208296867572;17.274878681373963
234;393.67735155905075;1.585605244960327;50.000173831964055;3.1739098433406334;14.998686232309506
240;402.73748461553305;1.4138137721433934;50.000194860066934;2.9831261287658544;16.508304477244746
246;412.2911054663168;1.3854125720751844;50.00022080326756;2.992866213861632;17.01370757518101
252;422.4620774377877;1.446795075758804;50.00025385481878;3.1525011295517404;16.399226641763974
258;432.5929576746462;1.364499842766851;50.000293495878985;3.115106677282596;15.321779602484336
264;442.7945693001425;1.2424375588587115;50.00033671763576;2.896628194478345;16.78003832151091
270;452.84682455298434;1.272437077642739;50.00038836418666;3.0102267275189476;17.74309243214945
276;463.10100680962614;1.3459613925228486;50.00045355652536;3.0940301434733586;15.477254807911228
282;473.3604831616435;1.2844490938323818;50.00053060976894;3.1764795732912803;16.843344179087666
288;483.38215723622534;1.4920741073539514;50.00061270747909;3.5716972715677566;14.638382488992468
294;493.5800760820316;1.579984491467314;50.00069838578971;3.9142788680638096;13.359854308088046
300;503.74900530686546;1.7499470162880189;50.000777815293716;4.00564293199199;12.187992678215753
306;513.9111702997511;1.7946015678266927;50.00085654202397;3.9806537395502875;12.777177310569682
313;524.1131241335574;1.7124703657030667;50.00095122954594;3.946670544708891;12.344755137781311
319;534.1652015845679;1.665777823102199;50.00105550295958;3.8666318044107086;12.993540228787412
326;546.4123910410046;1.5866403006758616;50.001186835827475;3.591752409999527;12.86930831515491
333;558.6913748520195;1.38886747400417;50.00136263806334;3.596929898457188;14.97291579069166
340;570.7652487084905;1.4184429575989752;50.001556777154434;3.5161244503983347;12.82932947685192
346;581.9373278045134;1.239883158248522;50.00173963690982;3.189059568556193;15.611960778832605
353;592.3263176647054;1.2328582572980902;50.0019452309835;3.0498439639622292;15.746337901906083
359;602.4134979156117;1.1537701055105272;50.002173540711034;2.932913305667259;17.043501622674196
365;612.5524941665392;1.1739928646952356;50.002460459252866;2.8512124467836553;17.053773193183616
371;622.687628950229;1.1634875543415404;50.002816423734636;2.974978310030383;18.020752749292182
377;632.9052983277982;1.3626609755266603;50.00319026599481;3.2368115136200473;15.594832579022817
383;642.9763152087146;1.4252231057518512;50.0036146699298;3.3905529850079135;15.301740966961951
389;653.1544017824383;1.4986249416978894;50.004054410794105;3.467240371353367;14.194106728510384
395;663.3340888735877;1.5133041503941778;50.00457585875932;3.518083099643528;14.649614377333627
401;673.4789105961138;1.5181328191807302;50.00513532251151;3.523378183525481;13.777558890288345
407;683.5404068249084;1.5489246906470409;50.00574688911613;3.5354642265955465;14.607210642820693
413;693.9029169322496;1.525603415317565;50.006478060843364;3.6181844308276196;13.6808712006407
419;703.9884853224542;1.542094674850329;50.00731471872216;3.7209447926807817;13.960882743612759
426;714.175443812743;1.4351370519843878;50.00823071320899;3.429955439557906;12.917946086216288
432;724.1474125422576;1.3443431007480837;50.00919232383791;3.1049873778043637;16.24175480698499
439;736.2246938140282;1.3660149942445017;50.01048431499328;3.0473125551446985;15.97042153987624
446;748.2472772424213;1.3120622705267528;50.012287862876775;3.125436765094095;16.852264867561484
453;760.2732676324075;1.393819560806993;50.014021531673826;3.3093741026434222;15.151132342488044
459;771.6315789198217;1.4580286766419852;50.016043541606805;3.445702154772164;15.074541235174182
465;781.6279573510474;1.3115100396150705;50.01778628794065;3.242273701475175;13.956438733694618
471;791.9029341788201;1.1238725310409619;50.02043873276762;2.7609614649782155;16.897093503551243
477;801.9223089550175;0.9423146753837308;50.02043873276762;2.586775377582021;19.336985795621747;

#timestep: 1
2;2.856523785497703;1.3535176817659098;50.000000761271444;3.4923321095487605;13.329150959344421
9;14.464311263398352;1.1354659526218323;50.00000177466711;3.118385176880576;15.305010503366224
15;25.047725695780056;1.2935315060579353;50.00000245722037;3.4222454102353073;16.76287010384158
22;36.177864102683024;1.7616681938995118;50.00000294523107;3.8210059571826167;12.45771256166267
