
#timestep: 0
2;2.856523785497703;781.5596500819153;780.6370239257812;784.7969970703125;799.8759765625
9;14.464311263398352;781.4220477084189;780.4970092773438;785.8980102539062;799.6270141601562
15;25.047725695780056;781.3766114866727;780.4180297851562;786.1079711914062;800.0880126953125
22;36.177864102683024;781.0366399050954;779.9290161132812;785.7890014648438;799.5689697265625
28;47.59419060162786;780.5294994588957;779.7990112304688;785.7890014648438;794.2899780273438
35;58.05721313107371;780.3437596941799;779.5800170898438;786.3090209960938;788.9409790039062
40;67.10030918134717;780.1197686330855;779.3909912109375;786.510009765625;785.9110107421875
50;84.7297376650512;779.4574293672265;778.6420288085938;787.2620239257812;780.6420288085938
56;94.21886313612006;779.1213446160641;778.3330078125;786.5330200195312;779.9819946289062
62;104.64300714995561;778.8975663946774;778.093994140625;785.9349975585938;780.1920166015625
68;115.01366373832849;778.4942282436037;777.7039794921875;786.5659790039062;780.06298828125
74;124.65556031541044;777.9164184777986;777.333984375;784.6669921875;779.8330078125
80;134.2719737512371;777.3891936279279;776.5750122070312;784.8170166015625;779.6729736328125
86;144.09335944796226;776.8755606721629;776.1849975585938;784.8679809570312;779.5230102539062
92;154.97451673359677;776.1329380926016;775.4359741210938;782.9190063476562;779.4429931640625
99;167.6296216424538;775.546624971648;774.6859741210938;781.8690185546875;779.2630004882812
106;178.8447979533279;774.9637694144468;774.2160034179688;782.1190185546875;777.4039916992188
111;186.68885031216726;774.3493225917699;773.64697265625;781.0599975585938;778.9140014648438
115;193.86057048168664;773.9830413005907;773.2969970703125;779.7000122070312;784.3049926757812
121;202.29183887847398;773.7250672935046;772.93798828125;779.52001953125;788.8759765625
127;213.88935652904843;773.5753989219731;772.6790161132812;779.5499877929688;792.2369995117188
135;226.97775069600831;773.1472400108468;772.3189697265625;779.280029296875;792.5280151367188
142;238.09533730083342;772.6711138242068;771.8800048828125;778.5700073242188;790.5089721679688
149;251.35608331124735;772.3972521124707;771.5499877929688;778.8400268554688;791.0399780273438
158;266.88363694015834;772.0828649797985;771.3610229492188;779.0910034179688;787.9219970703125
165;279.4129626236431;771.810745822384;771.0419921875;779.281005859375;781.8729858398438
171;289.96971734892986;771.6525970733583;770.8920288085938;779.7520141601562;777.9429931640625
177;299.63347132842;771.3135435642417;770.5830078125;779.7520141601562;777.073974609375
183;309.2741840647109;770.660356219871;769.9639892578125;779.7630004882812;776.3150024414062
